year,caseid,birthyr,gender4,sexuality,race,educ,comptype,votereg,inputstate,region,361,cit1,immstat,urbancity,ideo5,child18,employ,investor,pew_bornagain,pew_religimp,pew_churatd,pew_prayer,religpew,marstat,union,unionhh,ownhome,newsint,faminc_new,milstat_1,milstat_2,milstat_3,milstat_4,healthins_1,healthins_2,healthins_3,healthins_4,healthins_5,healthins_6
24,1241180383,2,2,1,3,2,1,1,48,3,6.0,1.0,4,4,3,2,5.0,2.0,2,1,2.0,1,2,1,3,3,1,1,10,2,2,2,1,2,1,2,2,2,2
24,1237647457,2,2,1,1,6,3,1,36,1,6.0,1.0,4,4,5,2,5.0,1.0,2,1,2.0,1,1,1,1,1,1,2,8,2,2,2,2,2,1,2,2,2,2
24,1239838723,4,2,1,1,6,1,1,48,3,6.0,1.0,5,2,3,1,1.0,2.0,2,1,2.0,2,2,1,3,3,1,2,7,2,2,2,2,2,2,2,2,2,1
24,1236713623,2,2,1,1,2,1,2,6,4,6.0,1.0,5,4,6,2,1.0,2.0,2,1,5.0,1,2,3,2,4,2,2,3,2,2,2,1,1,2,2,2,2,2
24,1257274363,4,4,6,1,5,3,1,48,3,2.0,1.0,5,2,2,2,9.0,2.0,2,4,6.0,7,12,5,3,3,3,1,1,2,2,2,2,2,2,2,2,2,1
24,1235865919,2,2,1,1,2,2,1,47,3,5.0,1.0,5,4,5,2,6.0,1.0,2,4,6.0,7,11,1,3,3,1,1,97,2,2,2,2,2,1,2,2,2,2
24,1238241405,2,2,1,2,3,3,1,55,2,6.0,1.0,5,1,3,2,1.0,1.0,2,2,5.0,1,11,5,1,3,2,3,6,2,2,2,2,1,2,2,2,2,2
24,1242308127,3,2,1,1,6,2,1,42,1,6.0,1.0,4,4,3,2,1.0,2.0,2,1,3.0,1,2,5,3,2,1,1,4,2,2,2,2,2,1,2,2,2,2
24,1238817401,3,1,1,1,3,1,1,1,3,6.0,1.0,5,3,4,2,6.0,2.0,1,1,6.0,2,11,1,3,3,1,3,4,2,2,1,2,2,1,2,2,2,2
24,1237560613,3,2,1,1,2,2,1,25,1,6.0,1.0,4,4,2,2,1.0,1.0,2,1,2.0,1,2,1,3,3,1,4,10,2,1,2,2,1,2,2,2,2,2
24,1237207919,4,3,4,6,5,3,1,42,1,6.0,1.0,5,2,1,1,1.0,1.0,2,2,6.0,8,1,3,3,3,1,4,5,2,2,2,2,1,2,2,2,2,2
24,1242571433,3,1,1,1,5,3,1,36,1,5.0,1.0,4,4,2,2,9.0,2.0,2,4,6.0,7,10,5,3,3,1,1,3,2,2,2,2,2,1,2,2,2,2
24,1237289673,3,2,1,4,6,3,1,34,1,6.0,1.0,1,3,2,1,1.0,1.0,2,2,2.0,3,8,1,3,3,1,1,14,2,2,2,2,1,2,2,2,2,2
24,1240380541,4,1,1,1,3,1,1,41,4,6.0,1.0,5,2,3,2,1.0,1.0,1,2,5.0,3,1,1,3,3,1,1,97,2,1,2,2,1,2,2,2,2,2
24,1235691433,3,1,3,1,4,3,1,12,3,6.0,1.0,4,2,3,2,6.0,2.0,2,4,6.0,7,11,1,3,3,1,4,4,2,2,2,1,2,2,2,1,2,2
24,1240352709,2,1,1,1,3,3,1,21,3,6.0,1.0,5,1,4,2,5.0,2.0,2,4,1.0,1,12,5,2,4,2,1,2,2,2,1,1,1,1,2,2,2,2
24,1242392093,2,1,1,1,6,3,1,1,3,6.0,1.0,5,2,3,2,1.0,1.0,2,3,4.0,8,1,1,2,2,2,1,8,2,2,1,1,2,1,2,2,2,2
24,1240352819,3,2,1,1,3,3,1,6,4,6.0,1.0,4,4,2,2,9.0,1.0,2,4,6.0,6,10,1,3,2,1,2,4,2,2,2,1,2,1,2,2,2,2
24,1234926503,2,1,4,1,6,1,1,17,2,6.0,1.0,5,1,2,2,3.0,1.0,2,1,1.0,1,2,5,3,3,1,1,4,2,2,2,1,2,2,2,1,2,2
24,1232440417,2,2,1,1,6,3,1,17,2,6.0,1.0,4,1,1,2,5.0,2.0,2,4,6.0,7,9,5,2,3,1,1,3,2,2,2,1,2,1,2,2,2,2
24,1242661603,2,1,3,1,4,3,1,53,4,6.0,1.0,3,3,3,2,6.0,2.0,2,4,6.0,7,10,1,3,3,3,1,97,2,2,2,2,2,1,2,2,2,2
24,1234861555,2,1,1,4,5,3,1,6,4,6.0,1.0,3,1,2,2,5.0,1.0,2,4,6.0,7,9,1,2,3,1,1,12,2,2,2,2,1,1,2,2,2,2
24,1237164365,4,2,1,1,5,1,1,42,1,2.0,1.0,5,2,3,2,1.0,1.0,2,1,2.0,1,2,5,3,3,1,2,14,2,2,2,2,1,2,2,2,2,2
24,1242452927,3,1,1,1,3,1,1,29,2,6.0,1.0,5,2,2,1,6.0,2.0,2,1,4.0,1,12,1,3,3,1,1,5,2,2,2,2,1,2,2,2,2,2
24,1240461327,5,2,1,1,6,3,1,11,3,4.0,1.0,5,1,2,2,1.0,2.0,2,3,4.0,6,2,5,3,3,2,2,9,2,2,2,2,1,2,2,2,2,2
24,1235511021,3,2,1,1,5,3,1,25,1,6.0,1.0,5,1,2,2,1.0,1.0,2,4,6.0,6,9,1,3,1,1,2,13,2,2,2,2,1,2,2,2,2,2
24,1238375613,4,1,1,1,5,3,1,12,3,6.0,1.0,1,1,3,1,1.0,1.0,2,3,4.0,5,2,1,3,4,1,2,10,2,2,2,2,2,2,2,2,2,1
24,1236922965,1,2,1,6,2,2,1,37,3,6.0,1.0,5,4,4,2,5.0,1.0,1,1,1.0,1,1,1,3,3,2,3,4,2,2,2,2,1,2,2,2,2,2
24,1242297711,4,1,3,1,5,1,1,39,2,4.0,1.0,5,4,2,2,1.0,1.0,2,4,6.0,7,11,1,3,3,1,1,12,2,1,1,2,1,2,2,2,2,2
24,1238940359,1,2,1,1,2,3,1,17,2,6.0,1.0,3,2,3,2,5.0,2.0,2,1,2.0,1,2,1,3,3,1,3,4,2,2,2,1,2,1,2,2,2,2
24,1238906035,2,2,1,2,1,3,1,5,3,6.0,1.0,5,1,1,2,5.0,2.0,2,1,5.0,1,6,4,3,1,1,1,7,2,2,2,2,2,1,2,2,2,2
24,1236677869,2,2,1,1,2,3,1,47,3,6.0,1.0,5,4,4,2,5.0,2.0,1,1,1.0,1,1,1,2,2,1,1,97,2,2,2,1,2,1,2,2,2,2
24,1239942207,2,1,3,3,2,1,1,6,4,6.0,1.0,3,2,1,2,5.0,2.0,2,4,6.0,7,9,5,3,2,1,1,97,2,2,2,1,2,1,2,2,2,2
24,1244728587,1,1,1,1,2,1,1,20,2,6.0,1.0,3,2,3,2,5.0,1.0,1,1,2.0,1,2,1,3,3,1,1,12,2,2,2,1,2,1,2,2,2,2
24,1240220085,2,2,1,2,2,3,1,34,1,6.0,1.0,5,2,1,2,5.0,2.0,2,1,4.0,1,1,5,2,2,2,2,3,2,2,2,1,2,1,2,2,2,2
24,1240497017,2,1,1,1,3,1,1,36,1,6.0,1.0,5,3,5,2,1.0,2.0,2,1,3.0,5,2,6,2,2,1,1,11,2,2,1,2,1,2,2,1,2,2
24,1241070451,2,2,1,1,6,1,1,29,2,6.0,1.0,5,4,2,2,2.0,1.0,2,4,5.0,5,10,1,3,3,1,1,8,2,2,2,2,2,1,2,2,2,2
24,1242820649,3,2,1,1,6,3,1,41,4,6.0,1.0,5,2,1,2,1.0,2.0,2,4,6.0,7,9,1,2,3,1,1,97,2,2,2,2,1,2,2,2,2,2
24,1237405935,3,1,3,1,5,1,1,6,4,5.0,1.0,5,1,2,2,1.0,1.0,2,4,6.0,7,9,3,3,3,2,1,13,2,2,2,2,2,2,2,1,2,2
24,1239933267,4,1,1,1,5,3,1,31,2,6.0,1.0,5,1,1,1,1.0,2.0,2,4,6.0,7,9,1,3,3,1,3,10,2,2,2,2,1,2,2,2,2,2
24,1232537697,2,2,1,1,2,3,1,54,3,6.0,1.0,5,4,4,2,2.0,2.0,1,1,4.0,2,1,1,3,3,1,1,4,2,2,2,1,2,1,2,2,2,2
24,1239735871,2,1,1,7,4,1,1,27,2,6.0,1.0,5,4,4,2,1.0,1.0,2,3,6.0,6,11,1,2,2,1,2,11,2,2,2,1,1,2,2,2,2,2
24,1245502301,2,1,1,1,4,3,1,13,3,6.0,1.0,4,2,4,2,1.0,1.0,2,3,6.0,7,1,1,2,3,1,2,12,2,2,2,2,1,2,2,2,2,2
24,1232445341,2,2,1,1,5,3,1,19,2,6.0,1.0,4,1,3,2,1.0,1.0,2,1,3.0,3,1,1,3,2,1,3,12,2,2,2,2,1,2,2,2,2,2
24,1235823967,2,1,1,1,4,3,1,55,2,6.0,1.0,4,1,4,2,5.0,1.0,2,2,5.0,1,1,1,2,2,1,2,6,2,2,1,2,2,1,2,1,2,2
24,1237522707,2,2,1,4,6,3,1,26,2,6.0,1.0,1,2,3,2,5.0,1.0,2,3,5.0,6,11,1,3,4,1,2,11,2,2,2,2,2,1,2,2,2,2
24,1242284723,3,2,1,1,5,3,1,13,3,6.0,1.0,3,2,3,2,5.0,2.0,2,2,6.0,1,1,1,3,3,1,1,9,2,2,2,1,1,2,2,2,2,2
24,1246450991,1,2,1,1,6,2,1,40,3,6.0,1.0,5,2,1,2,5.0,1.0,2,4,6.0,7,9,1,3,3,1,1,12,2,2,2,1,2,1,2,1,2,2
24,1238324085,3,2,1,2,6,1,1,24,3,5.0,1.0,5,2,5,1,1.0,1.0,1,1,2.0,3,1,1,1,1,2,3,6,2,2,2,2,1,2,2,2,2,2
24,1235676907,3,2,4,1,2,1,1,53,4,5.0,1.0,5,1,2,2,6.0,2.0,1,3,5.0,7,2,3,2,4,2,4,2,2,2,2,1,2,1,2,2,2,2
24,1239037077,2,2,1,1,3,1,1,17,2,5.0,1.0,5,4,3,2,6.0,2.0,1,1,3.0,1,12,1,2,3,2,1,97,2,2,2,1,2,1,2,2,2,2
24,1236704241,2,1,3,4,5,2,1,6,4,6.0,1.0,4,1,1,2,5.0,1.0,2,1,2.0,4,1,5,3,3,1,1,6,2,2,2,2,2,1,2,2,2,2
24,1238138121,2,2,1,3,2,1,1,35,4,4.0,1.0,5,4,3,2,5.0,2.0,2,3,6.0,6,11,1,3,3,2,1,5,2,2,2,1,2,1,2,2,2,2
24,1232743813,2,1,4,1,4,3,1,32,4,6.0,1.0,5,1,1,2,1.0,2.0,2,4,6.0,8,10,3,2,2,1,1,5,2,1,2,1,1,2,2,2,2,2
24,1235539345,2,1,1,1,2,1,1,31,2,6.0,1.0,5,5,4,2,5.0,2.0,2,1,6.0,2,2,1,2,2,1,1,7,2,2,2,2,2,1,2,2,2,2
24,1237648903,3,1,1,4,5,3,2,53,4,5.0,2.0,2,2,3,1,1.0,2.0,2,4,6.0,7,11,1,3,3,1,3,10,2,2,2,2,1,2,2,2,2,2
24,1235492179,3,2,1,1,1,1,2,21,3,4.0,1.0,5,4,6,2,1.0,2.0,1,1,5.0,2,11,1,3,3,1,4,1,2,2,2,1,1,2,2,2,2,2
24,1237119475,3,2,1,6,3,3,1,51,3,2.0,1.0,5,1,3,2,6.0,2.0,1,1,4.0,1,1,5,3,3,2,2,2,2,2,2,1,2,1,2,2,2,2
24,1242878199,2,2,1,1,2,3,1,48,3,6.0,1.0,5,2,5,2,5.0,2.0,1,1,1.0,1,1,4,3,2,1,1,2,2,1,2,2,2,1,2,2,2,2
24,1242950313,2,2,1,1,2,1,1,48,3,6.0,1.0,5,1,4,2,5.0,2.0,2,1,2.0,1,4,1,3,3,1,2,4,2,2,2,1,1,2,2,2,2,2
24,1234882901,2,1,1,6,3,1,1,6,4,6.0,1.0,4,2,2,2,5.0,1.0,2,2,5.0,6,2,1,2,3,1,2,9,2,2,2,1,2,1,2,2,2,2
24,1236986647,4,2,1,1,5,1,1,34,1,6.0,1.0,5,2,2,1,1.0,1.0,2,2,4.0,5,2,1,3,3,1,2,14,2,2,2,2,1,2,2,2,2,2
24,1250436421,3,2,1,6,6,2,1,53,4,6.0,1.0,5,1,2,2,1.0,1.0,2,3,4.0,6,10,5,3,3,2,1,12,2,2,2,1,1,2,2,2,2,2
24,1238938007,4,2,1,2,4,1,1,8,4,6.0,1.0,5,2,3,1,7.0,2.0,2,3,6.0,6,10,1,3,3,2,3,12,2,2,2,2,1,2,2,2,2,2
24,1240465859,2,1,1,3,3,3,2,4,4,6.0,1.0,4,1,3,2,1.0,2.0,2,4,6.0,7,10,3,2,3,1,1,7,2,2,2,1,2,1,2,2,2,2
24,1236356059,2,1,1,3,2,3,1,17,2,6.0,1.0,3,3,2,2,5.0,2.0,2,1,6.0,6,2,1,1,3,1,1,4,2,2,1,1,2,1,2,2,2,2
24,1244682079,1,2,1,2,2,1,1,34,1,6.0,1.0,5,2,3,2,5.0,2.0,2,2,5.0,2,1,4,2,4,1,1,2,2,2,2,1,2,1,2,2,2,2
24,1237369717,2,2,1,1,2,1,1,12,3,6.0,1.0,4,1,3,2,5.0,2.0,1,1,6.0,2,12,3,3,3,1,4,4,2,2,2,1,2,1,2,2,2,2
24,1237119347,2,2,1,1,1,1,1,4,4,6.0,1.0,4,4,5,2,5.0,2.0,1,1,6.0,1,1,4,2,3,1,1,3,2,2,2,1,2,1,2,2,2,2
24,1238808121,2,1,1,1,3,3,1,17,2,4.0,1.0,4,3,2,2,5.0,2.0,2,4,6.0,7,9,3,2,3,1,1,3,2,2,2,1,2,1,2,2,2,2
24,1237905923,2,1,4,1,2,3,1,36,1,6.0,1.0,5,2,2,2,5.0,1.0,2,4,5.0,6,11,3,3,3,1,1,97,2,2,2,1,2,1,2,2,2,2
24,1232654147,2,2,1,1,1,3,1,12,3,6.0,1.0,3,4,2,2,5.0,2.0,2,3,6.0,5,2,3,3,3,1,1,2,2,2,2,1,2,1,2,2,2,2
24,1235539751,1,2,1,1,2,2,1,32,4,6.0,1.0,4,2,4,2,5.0,2.0,1,1,2.0,1,1,4,3,3,1,1,97,2,2,2,1,2,1,2,2,2,2
24,1243709573,1,1,1,1,3,2,1,39,2,6.0,1.0,5,4,5,2,5.0,1.0,2,1,2.0,1,1,1,2,2,1,1,9,2,2,1,2,2,1,2,2,2,2
24,1246265321,2,1,4,1,5,3,1,47,3,6.0,1.0,4,2,1,2,5.0,1.0,2,4,6.0,7,11,1,2,2,1,1,11,2,2,2,1,2,1,2,2,2,2
24,1232890967,2,1,1,1,4,1,1,29,2,6.0,1.0,5,3,4,2,1.0,1.0,2,2,4.0,2,2,1,3,3,1,2,10,2,2,2,1,1,2,2,2,2,2
24,1230865995,2,2,1,1,5,3,1,48,3,6.0,1.0,4,2,5,2,1.0,1.0,1,1,2.0,4,2,1,3,3,1,1,11,2,1,2,1,1,2,2,2,2,2
24,1243789891,2,2,1,1,2,3,1,41,4,6.0,1.0,5,3,2,2,5.0,2.0,2,4,6.0,7,9,1,3,1,1,2,10,2,2,2,1,1,1,2,2,2,2
24,1238086017,3,2,1,1,5,3,1,49,4,4.0,1.0,5,2,5,1,7.0,2.0,1,1,2.0,1,1,1,3,3,2,2,6,2,2,2,2,1,2,2,2,2,2
24,1241127319,1,2,1,1,1,3,1,6,4,6.0,1.0,4,4,5,2,5.0,2.0,2,2,6.0,3,11,4,1,1,2,3,3,2,2,2,1,2,1,2,1,2,2
24,1237955137,2,2,1,1,3,3,1,12,3,6.0,1.0,3,2,3,2,1.0,1.0,2,4,6.0,7,10,3,2,2,1,1,11,2,2,2,2,1,2,2,2,2,2
24,1246414311,3,1,1,7,5,1,1,29,2,6.0,1.0,5,2,3,2,1.0,1.0,2,1,5.0,3,2,1,3,3,1,1,13,2,2,2,1,1,2,2,2,2,2
24,1242287137,3,2,1,1,3,1,1,47,3,6.0,1.0,5,2,3,2,6.0,2.0,2,3,6.0,7,11,6,2,2,3,3,5,2,2,2,2,2,1,2,2,2,2
24,1242118483,2,2,1,1,4,3,1,13,3,6.0,1.0,5,2,3,2,2.0,1.0,1,1,3.0,4,1,1,3,3,1,3,6,2,2,2,1,2,2,2,1,2,2
24,1255881403,1,1,1,1,6,3,1,6,4,6.0,1.0,4,2,2,2,5.0,1.0,2,4,6.0,7,1,1,3,3,1,1,12,2,2,1,2,2,1,2,2,2,2
24,1247686093,2,2,1,2,3,3,1,48,3,6.0,1.0,5,2,3,2,6.0,2.0,2,2,5.0,3,12,3,3,3,3,4,8,2,2,2,1,2,1,2,2,2,2
24,1251625725,3,3,5,1,3,1,1,24,3,6.0,1.0,3,4,3,2,1.0,1.0,2,4,6.0,6,10,1,3,3,1,1,13,2,2,2,1,1,2,2,2,2,2
24,1239677649,3,2,1,1,4,3,1,4,4,6.0,1.0,1,2,4,2,6.0,2.0,2,1,1.0,1,12,1,3,3,1,2,3,2,2,2,1,2,1,2,2,2,2
24,1238567539,1,2,1,1,2,3,1,17,2,6.0,1.0,5,3,4,2,5.0,2.0,1,1,2.0,1,1,4,3,3,1,2,3,2,2,2,1,2,1,2,1,2,2
24,1240635529,4,2,5,1,5,1,1,26,2,3.0,1.0,4,3,2,2,1.0,1.0,2,2,4.0,5,3,5,3,3,1,1,9,2,2,2,1,1,2,2,2,2,2
24,1238286929,3,2,4,1,3,3,1,41,4,4.0,1.0,5,1,1,2,1.0,1.0,2,4,5.0,7,9,3,3,3,2,2,7,2,2,1,1,1,2,2,2,2,2
24,1237468969,2,1,1,1,2,3,1,9,1,6.0,1.0,1,2,3,2,5.0,1.0,2,1,2.0,2,2,1,3,3,1,1,6,2,2,2,2,2,1,2,2,2,2
24,1245291235,4,1,3,1,6,1,1,36,1,6.0,1.0,5,2,4,2,1.0,1.0,2,3,6.0,6,5,5,1,1,3,1,12,2,2,2,2,1,2,2,2,2,2
24,1237291343,3,2,6,1,4,1,1,42,1,6.0,1.0,5,4,1,1,6.0,2.0,2,4,6.0,7,11,5,3,1,3,4,3,2,2,2,2,2,1,2,2,2,2
24,1238681733,3,2,1,3,2,1,2,6,4,6.0,1.0,3,2,3,1,1.0,2.0,2,3,5.0,6,11,2,3,3,1,4,7,2,2,2,2,1,2,2,2,2,2
24,1244581389,4,1,1,3,5,3,1,32,4,6.0,1.0,5,1,4,2,2.0,2.0,2,1,2.0,1,2,5,2,2,1,1,5,2,2,1,2,1,2,2,2,2,2
24,1247688227,2,1,6,1,2,3,1,48,3,6.0,1.0,5,5,3,2,5.0,1.0,2,2,6.0,1,1,1,2,2,1,2,4,2,2,2,2,1,1,2,2,2,2
24,1236648193,3,2,1,3,3,1,1,6,4,6.0,1.0,4,4,3,2,4.0,2.0,1,1,5.0,1,11,6,3,3,1,2,6,2,2,2,2,2,1,2,2,2,2
24,1238389435,1,1,1,1,2,3,1,24,3,6.0,1.0,4,4,5,2,5.0,1.0,1,1,6.0,1,1,1,3,3,1,1,4,2,2,1,2,2,2,2,1,2,2
24,1239769677,2,2,1,1,1,3,1,32,4,6.0,1.0,5,1,5,2,5.0,2.0,2,1,6.0,3,1,4,3,3,1,1,2,2,2,2,1,2,1,2,2,2,2
24,1246417815,2,2,1,1,2,1,1,4,4,6.0,1.0,4,2,3,2,5.0,1.0,1,1,2.0,2,1,4,3,2,1,2,4,2,2,2,1,1,1,2,2,2,2
24,1237646247,2,1,1,1,2,3,1,39,2,6.0,1.0,5,1,4,2,2.0,2.0,1,2,6.0,1,1,5,1,3,2,2,3,2,2,2,1,1,1,2,2,2,2
24,1240117783,3,1,3,1,5,1,1,12,3,6.0,1.0,4,2,2,2,9.0,1.0,2,4,6.0,7,5,1,3,3,1,1,12,2,2,2,2,2,2,2,1,2,2
24,1239010529,2,2,4,1,6,1,1,37,3,6.0,1.0,5,4,2,2,6.0,2.0,2,3,4.0,5,2,4,3,3,1,1,8,2,2,2,2,2,1,2,2,2,2
24,1250023929,4,1,1,1,6,1,1,11,3,3.0,1.0,5,1,2,1,1.0,1.0,2,4,6.0,7,2,1,3,3,2,1,12,2,2,2,2,1,2,2,2,2,2
24,1238026371,2,1,1,1,3,3,1,36,1,6.0,1.0,5,2,4,2,1.0,1.0,2,2,5.0,1,1,6,3,3,1,1,6,2,2,2,1,2,1,2,2,2,2
24,1238965175,2,1,1,1,6,3,1,48,3,6.0,1.0,5,2,3,2,5.0,1.0,1,1,2.0,3,1,1,3,3,1,1,11,2,2,2,1,1,2,2,2,2,2
24,1236926761,2,1,1,2,5,3,1,34,1,6.0,1.0,5,2,2,2,1.0,1.0,2,1,6.0,2,1,1,3,2,1,1,12,2,2,2,1,1,1,2,2,2,2
24,1242452891,1,2,1,1,6,1,1,18,2,4.0,1.0,4,2,1,2,5.0,1.0,2,1,2.0,2,2,5,1,3,2,1,4,2,2,2,1,1,2,2,2,2,2
24,1236802965,3,1,1,1,5,3,1,39,2,6.0,1.0,5,2,4,1,1.0,1.0,2,3,6.0,6,2,1,3,3,1,1,13,2,2,2,2,1,2,2,2,2,2
24,1237748833,2,1,1,1,2,2,2,4,4,4.0,1.0,4,1,4,2,5.0,2.0,2,4,6.0,6,2,1,2,3,2,3,6,2,2,2,1,2,1,2,2,2,2
24,1241396959,3,2,1,1,5,1,1,34,1,6.0,1.0,3,2,2,1,1.0,1.0,2,4,6.0,7,11,1,3,3,1,3,12,2,2,2,2,1,2,2,2,2,2
24,1237500793,3,1,1,4,5,3,1,6,4,6.0,1.0,3,2,2,2,1.0,1.0,2,4,6.0,7,9,1,3,3,2,2,14,2,2,2,2,1,2,2,2,2,2
24,1247687961,3,2,1,1,2,2,1,39,2,6.0,1.0,5,3,5,2,1.0,1.0,1,1,2.0,1,1,1,3,1,1,3,5,2,2,2,1,1,2,2,2,2,2
24,1241019789,2,2,1,1,3,1,1,12,3,6.0,1.0,4,3,2,2,5.0,1.0,2,2,6.0,1,12,1,3,3,1,1,9,2,2,2,1,2,1,2,2,2,2
24,1242389001,3,1,1,1,3,3,1,12,3,6.0,1.0,5,2,3,2,4.0,2.0,2,2,6.0,6,2,3,3,3,1,1,97,2,2,2,1,2,2,2,2,2,1
24,1235514629,2,2,1,1,3,2,1,48,3,6.0,1.0,4,4,4,2,5.0,2.0,2,1,4.0,2,2,1,3,3,1,1,9,2,2,2,1,2,1,2,2,2,2
24,1239834811,1,2,1,1,2,1,1,42,1,6.0,1.0,4,2,3,2,5.0,2.0,2,4,6.0,7,10,4,2,2,1,1,97,2,2,2,2,1,1,2,2,2,2
24,1236450151,2,1,1,1,1,3,1,39,2,6.0,1.0,5,4,3,2,2.0,2.0,2,4,6.0,7,11,6,3,3,1,4,3,2,2,2,1,2,1,2,2,2,2
24,1236899879,1,1,1,1,2,3,1,37,3,6.0,1.0,5,4,4,2,5.0,1.0,1,1,2.0,1,12,1,2,2,1,1,10,2,2,1,2,2,1,2,1,2,2
24,1238774453,1,2,1,1,2,3,1,36,1,6.0,1.0,4,2,3,2,5.0,2.0,2,1,2.0,2,2,1,3,2,1,1,6,2,2,2,1,2,1,2,1,2,2
24,1235794175,1,1,1,1,2,1,1,24,3,6.0,1.0,4,2,5,2,2.0,2.0,2,4,6.0,7,11,1,2,4,1,1,97,2,2,1,2,1,2,2,2,2,2
24,1238253423,3,1,1,1,3,1,1,8,4,6.0,1.0,5,1,3,2,1.0,2.0,1,1,5.0,1,1,1,3,3,2,2,3,2,2,2,2,1,2,2,2,2,2
24,1237523915,2,1,1,1,3,3,1,51,3,6.0,1.0,5,4,4,2,5.0,2.0,1,1,1.0,1,1,4,3,3,1,1,5,2,2,2,2,2,1,2,2,2,2
24,1236674087,2,2,1,1,2,3,1,25,1,6.0,1.0,3,2,4,2,5.0,2.0,2,1,2.0,2,2,1,3,3,1,1,5,2,2,2,1,2,1,2,2,2,2
24,1245299501,1,1,1,1,6,3,1,55,2,6.0,1.0,4,5,4,2,9.0,1.0,2,4,6.0,7,10,1,2,3,1,1,13,2,2,2,1,2,1,2,2,2,2
24,1239706169,2,1,1,1,4,1,1,48,3,6.0,1.0,5,1,1,2,1.0,2.0,2,4,6.0,7,9,3,3,3,2,1,5,2,2,2,2,1,2,2,2,2,2
24,1242453597,2,2,1,1,6,3,1,12,3,6.0,1.0,5,2,2,2,5.0,2.0,1,2,5.0,2,1,3,2,3,2,2,9,2,2,2,2,1,1,2,2,2,2
24,1239676399,3,1,1,6,5,3,1,13,3,5.0,1.0,1,2,2,2,6.0,2.0,2,4,6.0,7,10,5,3,2,1,1,4,2,2,2,2,2,1,2,2,2,2
24,1240432337,2,1,1,1,4,3,1,27,2,6.0,1.0,5,4,3,1,6.0,1.0,2,4,6.0,7,11,1,2,3,1,2,5,2,2,2,1,2,1,2,2,2,2
24,1239709965,3,2,1,1,2,1,1,6,4,6.0,1.0,5,1,2,1,7.0,2.0,2,4,6.0,7,11,1,3,2,2,1,2,2,2,2,2,2,1,2,2,2,2
24,1235645465,4,2,1,6,6,3,1,48,3,6.0,1.0,3,2,3,2,7.0,1.0,2,1,5.0,6,11,5,3,3,2,1,7,2,2,2,1,2,1,2,2,2,2
24,1243187839,2,2,1,3,5,3,1,12,3,5.0,1.0,3,2,2,2,2.0,2.0,2,4,6.0,2,11,4,3,3,1,1,5,2,2,2,1,2,1,2,2,2,2
24,1244489223,4,1,1,1,5,3,1,13,3,5.0,1.0,4,2,1,2,4.0,2.0,2,2,2.0,4,2,5,3,4,3,1,97,2,2,2,1,2,1,2,2,2,2
24,1239117915,3,2,4,1,4,3,1,53,4,5.0,1.0,5,2,2,1,1.0,2.0,2,4,6.0,7,11,4,3,3,2,2,5,2,2,2,1,1,2,2,2,2,2
24,1239281887,2,2,6,1,2,3,1,42,1,5.0,1.0,5,3,1,2,5.0,2.0,2,3,6.0,7,11,5,3,3,2,1,3,2,2,2,1,2,1,2,2,2,2
24,1234925043,2,1,1,1,4,3,1,36,1,6.0,1.0,5,3,3,2,1.0,1.0,2,4,6.0,7,9,1,3,3,1,1,12,2,2,1,1,1,2,2,2,2,2
24,1239712455,1,2,1,1,3,3,1,17,2,6.0,1.0,4,2,3,2,5.0,1.0,2,3,6.0,6,1,4,2,3,1,1,7,2,2,2,1,1,1,2,2,2,2
24,1239084507,2,2,1,2,2,3,1,24,3,5.0,1.0,5,2,3,2,5.0,1.0,1,3,5.0,2,12,1,2,2,1,3,6,2,2,2,1,2,1,2,2,2,2
24,1238091415,2,1,1,1,4,1,1,12,3,6.0,1.0,1,1,5,2,1.0,1.0,1,1,2.0,4,1,5,3,3,3,1,12,2,2,2,2,2,2,2,1,2,2
24,1243945269,2,1,1,1,3,1,1,12,3,6.0,1.0,4,2,4,2,1.0,1.0,2,2,6.0,3,1,3,3,3,1,1,6,2,2,2,1,1,2,2,2,2,2
24,1237404665,2,1,1,1,5,3,1,39,2,6.0,1.0,5,4,5,2,1.0,1.0,1,1,1.0,1,1,1,3,3,1,1,97,2,1,2,1,1,2,2,2,2,2
24,1243002157,2,2,1,1,4,3,1,48,3,6.0,1.0,5,2,3,2,5.0,2.0,2,4,6.0,7,11,1,3,2,1,2,11,2,2,2,1,2,2,2,1,2,2
24,1239037851,2,1,1,1,4,1,1,27,2,6.0,1.0,4,2,3,2,5.0,1.0,2,4,6.0,3,11,3,1,3,1,1,8,2,2,2,2,1,2,2,2,2,2
24,1236920567,4,1,1,1,5,1,1,9,1,5.0,1.0,5,3,6,2,1.0,1.0,2,4,6.0,7,9,5,3,3,1,2,9,2,2,2,2,1,2,2,2,2,2
24,1237798393,2,2,1,1,2,3,2,12,3,5.0,1.0,5,3,3,2,5.0,2.0,2,2,5.0,5,1,4,3,3,2,4,2,2,2,2,1,2,1,2,2,2,2
24,1236055059,2,1,1,1,3,1,1,53,4,6.0,1.0,3,4,5,2,1.0,2.0,1,1,3.0,1,1,4,2,3,2,1,3,2,2,1,1,2,1,2,2,2,2
24,1241138517,2,1,1,1,3,3,1,37,3,6.0,1.0,4,2,4,2,5.0,2.0,2,2,6.0,2,2,1,3,3,1,1,6,2,2,1,2,2,1,2,2,2,2
