,caseid,year__mode_match,pid3__mode_match,300_1__mode_match,300_2__mode_match,300_3__mode_match,300_4__mode_match,302__mode_match,303__mode_match,305_1__mode_match,305_2__mode_match,305_3__mode_match,305_4__mode_match,305_5__mode_match,305_6__mode_match,305_7__mode_match,305_9__mode_match,305_10__mode_match,305_11__mode_match,305_12__mode_match,305_13__mode_match,307__mode_match,309e__mode_match,309dx_1__mode_match,309dx_2__mode_match,309dx_3__mode_match,309dx_4__mode_match,309dx_5__mode_match,309dx_6__mode_match,309dx_7__mode_match,309dx_8__mode_match,310a__mode_match,310b__mode_match,320a__mode_match,320b__mode_match,320c__mode_match,327a__mode_match,327b__mode_match,327d__mode_match,330a__mode_match,330b__mode_match,330c__mode_match,331a__mode_match,331b__mode_match,331d__mode_match,332a__mode_match,332b__mode_match,332c__mode_match,332d__mode_match,332e__mode_match,332f__mode_match,332g__mode_match,333a__mode_match,333b__mode_match,333c__mode_match,333d__mode_match,334a__mode_match,334b__mode_match,334c__mode_match,334d__mode_match,334e__mode_match,334f__mode_match,334g__mode_match,334h__mode_match,355a__mode_match,355e__mode_match,363__mode_match,overall_mode_match_mean
3964,1242896237,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,True,True,True,True,True,True,False,False,False,False,True,False,True,True,False,True,False,False,False,True,False,True,True,True,True,False,True,True,False,False,False,False,True,True,True,True,False,True,True,False,False,True,True,0.6363636363636364
3965,1238881249,True,False,True,False,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,False,False,True,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,,True,False,True,True,True,True,False,True,True,True,False,False,True,0.6
3966,1247684685,True,False,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,,True,True,True,True,True,True,False,False,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,False,True,,True,True,True,True,False,False,True,True,True,True,,False,True,0.746031746031746
3967,1247685299,True,,True,True,False,False,False,False,True,True,True,True,True,True,True,True,False,True,True,True,False,False,True,True,False,True,True,True,True,True,True,False,False,False,False,False,True,False,False,True,True,False,False,False,True,,,True,False,True,False,True,True,True,True,True,True,False,True,True,True,False,True,True,False,True,0.6349206349206349
3968,1235539253,True,True,True,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,False,True,True,,True,True,True,True,False,True,True,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,False,False,True,True,,True,True,True,False,0.765625
3969,1238032947,True,,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,True,True,False,False,False,True,True,False,True,True,True,True,False,True,True,False,True,False,False,True,True,True,True,True,True,False,False,True,True,True,True,True,True,False,True,,True,True,0.734375
3970,1238343565,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,True,True,True,True,True,True,True,,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,0.8461538461538461
3971,1238425647,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,0.8787878787878788
3972,1246454783,True,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,False,False,True,False,True,False,False,True,True,False,,True,,False,True,False,False,False,False,False,False,False,False,True,False,True,True,True,False,True,True,True,False,0.640625
3973,1235855855,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,,False,True,True,True,True,True,True,True,True,,False,False,True,True,True,True,True,True,False,True,True,True,False,True,True,0.8412698412698413
3974,1238906847,True,False,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,False,False,True,False,,True,True,True,True,True,True,True,False,True,False,False,False,True,True,True,False,False,False,True,False,True,False,False,True,True,,True,True,0.71875
3975,1235324911,True,False,False,False,True,True,True,False,True,True,True,False,True,True,True,True,True,False,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,True,False,True,True,True,False,True,True,True,False,True,True,0.6060606060606061
3976,1238289109,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,,True,False,True,False,False,True,True,False,False,True,False,False,False,True,True,True,True,True,True,True,True,,True,False,False,False,0.625
3977,1237908789,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,True,False,False,,True,True,True,False,,False,False,False,False,,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,,False,False,True,0.5806451612903226
3978,1245085575,True,False,False,True,True,False,,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,True,False,True,True,True,True,True,True,True,True,False,False,False,False,True,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True,False,True,False,,True,True,True,True,True,,False,True,True,False,0.6984126984126984
3979,1247686111,True,False,False,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,True,True,True,True,False,False,False,False,True,True,True,False,True,True,True,False,False,False,True,False,True,True,True,False,,False,False,True,True,True,False,True,True,True,False,True,,True,True,0.671875
3980,1240402215,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,True,True,False,False,True,True,False,True,,False,False,False,True,False,True,True,True,True,True,True,True,False,True,True,0.734375
3981,1236869603,True,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,True,True,True,False,,True,True,False,False,False,False,,True,False,True,,True,True,,True,True,True,True,True,True,True,False,True,False,False,False,0.7258064516129032
3982,1243728395,True,False,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,False,True,False,False,False,True,True,True,True,True,False,True,True,True,False,False,True,False,False,True,,True,False,False,True,True,True,True,True,True,True,True,True,,False,True,0.71875
3983,1240429807,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,False,True,False,True,True,True,True,True,True,False,False,False,,True,True,True,False,True,True,True,True,True,False,True,False,True,,True,False,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,0.71875
3984,1237914993,True,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,False,True,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,False,True,False,False,True,0.5606060606060606
3985,1232851217,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,True,False,False,True,True,True,,False,True,True,True,False,False,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,0.7846153846153846
3986,1240711443,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,,True,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,True,True,True,False,False,True,False,True,True,True,False,,True,False,True,True,True,True,False,False,False,False,,True,True,0.6984126984126984
3987,1256030957,True,True,True,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,True,False,True,False,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,True,False,True,0.7575757575757576
3988,1240999479,True,False,False,False,False,True,True,False,False,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,False,True,True,True,True,True,True,False,True,True,,False,False,True,False,False,False,False,True,False,False,False,,False,False,False,False,False,False,False,False,False,True,True,True,True,False,,True,False,False,True,0.49206349206349204
3989,1255489353,True,False,True,True,,False,True,False,True,True,True,True,True,True,True,True,True,,True,True,True,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False,True,True,True,True,True,False,True,True,True,False,False,False,False,True,False,True,True,True,False,False,,True,True,,True,0.7096774193548387
3990,1238172703,True,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,,True,False,True,False,True,True,True,True,True,True,False,True,True,,True,True,False,False,True,True,True,True,True,True,True,False,True,True,False,True,True,True,0.8253968253968254
3991,1242805221,True,,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,True,True,True,True,True,True,False,False,False,True,True,True,True,False,True,True,True,True,True,True,,False,True,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,0.78125
3992,1237471407,True,True,True,True,,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,,False,True,True,True,True,True,True,False,False,False,,False,True,True,False,False,True,True,False,True,,True,,False,False,False,True,False,True,True,True,False,False,True,False,False,True,True,False,True,True,True,True,0.6721311475409836
3993,1238246375,True,,False,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,True,False,True,True,False,True,False,True,True,False,False,False,True,True,False,,,False,True,True,True,False,False,False,False,False,True,True,True,True,True,True,False,False,True,True,0.6666666666666666
3994,1235297399,True,False,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,True,True,True,False,True,True,True,False,False,,True,True,True,False,False,False,True,False,True,False,False,True,0.6923076923076923
3995,1239041375,True,True,True,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,False,True,True,False,False,False,True,False,False,False,False,True,True,True,True,True,False,True,True,,False,False,False,False,False,True,False,True,True,True,False,True,False,True,True,0.6307692307692307
3996,1247685391,True,,True,True,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,False,,True,True,True,True,True,True,True,True,False,False,False,False,False,True,True,False,False,True,False,True,True,False,,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,False,False,True,0.6825396825396826
3997,1238251357,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,False,False,True,True,False,False,,True,,True,True,,False,False,False,False,True,True,True,True,True,True,True,True,False,True,True,0.7777777777777778
3998,1239042419,True,True,False,True,True,True,False,False,True,True,True,True,True,True,True,True,False,True,True,True,False,False,True,True,True,True,True,True,True,False,True,True,False,False,True,False,True,True,False,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,True,True,True,False,False,True,True,True,True,True,False,True,0.7272727272727273
3999,1237432203,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,False,False,True,False,True,True,True,False,True,True,False,True,0.859375
4000,1238968023,True,False,True,True,False,,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,False,False,True,,,True,True,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,,True,True,True,True,True,True,True,True,False,False,True,0.6935483870967742
4001,1240599971,True,False,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,False,False,True,True,,True,True,False,True,True,True,False,True,,True,True,,True,True,False,True,True,False,True,True,True,False,False,True,True,False,True,True,False,False,0.7301587301587301
4002,1242820299,True,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,False,True,True,,True,True,True,True,True,True,True,False,True,True,True,True,0.859375
4003,1255720617,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,,True,True,,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,False,,True,True,False,True,True,True,True,True,True,True,True,False,True,0.8253968253968254
4004,1239038907,True,False,False,False,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,False,True,True,False,True,True,True,True,False,True,True,False,False,True,True,True,True,False,True,True,True,False,True,True,,False,False,False,True,,True,True,,True,True,True,True,True,True,True,False,True,True,False,True,0.7142857142857143
4005,1255888949,True,False,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False,False,False,False,True,True,,True,,False,True,True,True,False,True,True,True,True,True,False,False,False,0.65625
4006,1242857477,True,True,,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,,True,True,True,True,True,True,True,False,True,True,,True,0.9016393442622951
4007,1245134417,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,False,False,True,,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,False,True,True,True,False,False,True,True,False,True,,True,,True,True,False,True,True,True,True,True,True,True,True,True,True,0.7619047619047619
4008,1236594347,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,True,False,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,0.8923076923076924
4009,1237883679,True,True,True,False,False,False,False,,True,True,True,True,True,True,True,True,True,True,True,True,,False,True,True,True,True,True,True,True,False,True,False,True,False,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,True,True,False,False,0.765625
4010,1236741969,True,False,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,True,,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,False,False,False,False,True,True,True,0.7384615384615385
4011,1237847295,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,False,,True,True,True,True,0.8923076923076924
4012,1231138163,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,False,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,True,True,True,False,True,False,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,True,True,True,True,False,True,True,0.7121212121212122
4013,1239849927,True,True,True,False,,False,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,,True,False,True,True,True,True,True,True,True,True,False,False,True,,True,True,False,False,False,True,False,False,False,,,False,False,True,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,0.5737704918032787
4014,1236689157,True,False,False,True,True,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,True,True,True,True,True,True,True,False,True,False,,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,False,True,True,0.5692307692307692
4015,1239735059,True,False,True,,True,True,False,False,True,True,True,True,True,True,True,True,False,True,True,True,False,False,,False,True,True,True,True,True,True,True,True,False,False,False,True,True,True,False,False,True,True,False,False,False,False,,True,False,True,False,True,True,,True,True,True,False,True,False,True,False,True,False,True,True,0.6451612903225806
4016,1238214557,True,True,False,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,False,True,True,False,False,True,False,False,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,,True,False,False,True,True,True,True,True,False,True,0.78125
4017,1236356781,True,False,False,False,True,True,False,False,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,False,False,False,,,True,True,True,True,True,True,False,False,True,,True,False,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,0.7301587301587301
4018,1238243917,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,True,False,True,,False,,True,False,False,True,True,False,True,True,False,False,False,True,True,False,False,True,False,False,,True,0.6984126984126984
4019,1244451423,True,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,False,True,False,True,True,False,True,True,False,False,False,True,True,True,False,True,True,False,True,False,True,True,True,False,True,True,True,True,False,False,False,True,,True,True,0.75
4020,1243022213,True,False,False,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,True,True,True,True,True,False,False,,False,True,True,False,,True,True,True,False,False,False,False,False,False,True,,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,0.6349206349206349
4021,1236717181,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,False,,True,True,True,False,False,False,True,False,False,True,True,,True,True,True,False,False,,True,False,True,True,True,True,True,True,True,True,True,,0.7741935483870968
4022,1249724655,True,True,True,True,True,False,False,False,True,True,False,True,True,True,False,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,False,True,True,,True,True,False,True,0.8253968253968254
4023,1243677315,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,,False,False,True,False,,,True,True,True,False,,False,False,,False,False,True,True,True,True,False,True,False,False,True,True,0.6666666666666666
4024,1242432175,True,False,False,,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,True,True,True,True,True,True,False,True,False,False,False,True,True,True,True,False,False,True,True,,False,True,False,False,True,,True,True,True,False,False,True,True,True,True,True,True,False,True,True,True,0.6984126984126984
4025,1242392025,True,True,False,True,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,False,False,True,False,True,True,True,False,True,True,True,True,False,,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,0.7230769230769231
4026,1241066207,True,True,False,,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,,True,True,True,,True,True,True,True,,True,True,True,True,True,False,True,True,True,,True,True,True,True,True,False,True,False,True,True,True,0.8524590163934426
4027,1243836867,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,True,True,False,,True,True,,True,True,True,True,False,True,False,True,True,True,,True,True,False,True,True,False,False,False,False,False,False,False,True,True,False,False,True,False,,True,True,False,False,True,True,False,True,False,True,True,0.6451612903225806
4028,1234953989,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,False,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,0.8787878787878788
4029,1239460137,True,,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,True,True,True,False,,True,True,False,True,0.8225806451612904
4030,1242918249,True,False,False,False,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,False,False,False,True,True,False,,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,False,False,True,0.5846153846153846
4031,1242431635,True,False,True,False,False,True,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,,False,True,True,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,True,True,True,False,False,False,False,True,0.5846153846153846
4032,1239678271,True,False,False,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,False,False,True,False,False,False,True,True,True,False,False,False,True,False,False,False,,True,True,True,True,False,False,False,False,True,True,True,True,True,False,True,True,False,True,True,0.6461538461538462
4033,1232517793,True,False,False,,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,False,False,True,True,True,False,True,True,True,True,True,True,True,False,True,True,,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,0.796875
4034,1242896697,True,True,False,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,False,True,True,True,True,True,True,True,True,True,False,False,True,False,True,True,False,True,True,True,False,,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,False,True,False,True,False,True,0.78125
4035,1237522611,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,False,,True,True,True,True,False,True,True,True,False,,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,0.828125
4036,1238541097,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,,True,False,False,True,0.8153846153846154
4037,1245296923,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,,,True,True,True,False,True,True,True,True,True,True,True,False,,True,True,True,True,True,False,False,False,True,True,False,False,True,True,False,True,True,False,True,0.7619047619047619
4038,1250452245,True,False,True,True,,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,False,True,False,True,True,False,True,True,True,False,False,True,,False,True,True,True,True,False,False,True,True,True,True,,True,False,False,True,False,False,False,False,False,True,True,True,False,True,False,,False,True,True,True,0.6612903225806451
4039,1239224177,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,False,False,True,True,True,True,True,True,,True,True,False,True,True,True,True,True,False,True,True,,True,False,False,False,False,True,True,True,False,True,True,False,False,True,True,0.765625
4040,1237522967,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,True,True,False,True,,,True,False,True,True,True,True,True,True,True,True,,False,False,True,True,,,True,True,True,False,True,True,False,,True,True,True,False,True,True,,True,True,True,True,True,True,True,True,True,True,True,False,0.7966101694915254
4041,1241045563,True,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,False,True,False,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,0.7575757575757576
4042,1232634669,True,False,False,True,,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,True,,False,False,True,True,True,False,True,False,True,True,False,,True,False,False,True,True,False,False,False,False,True,True,True,True,False,False,,True,False,False,True,0.6451612903225806
4043,1239101543,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,False,False,False,True,,True,True,True,False,False,False,,False,False,False,False,True,True,True,True,False,True,True,False,False,False,True,0.671875
4044,1232750055,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,,True,True,True,True,False,True,False,False,,False,False,False,False,False,True,False,False,True,True,False,False,,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,,False,0.532258064516129
4045,1244906001,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,False,True,False,False,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,False,True,True,True,False,True,False,True,True,True,0.8307692307692308
4046,1237401529,True,False,False,False,True,True,False,False,True,True,True,True,True,True,False,True,False,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,False,False,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,True,True,True,0.696969696969697
4047,1241235903,True,,False,,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,False,,False,True,True,True,True,True,,True,False,False,False,True,,False,True,True,True,True,,True,False,True,True,True,False,True,True,True,False,False,True,0.7666666666666667
4048,1238459927,True,True,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,True,False,False,True,True,True,True,False,True,False,True,True,False,True,True,False,False,False,True,True,True,True,True,True,True,True,False,True,,True,0.6923076923076923
4049,1236754259,True,False,True,True,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,False,True,True,True,True,True,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,True,False,False,True,0.5846153846153846
4050,1236407381,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,,False,False,False,True,True,True,False,True,True,True,True,False,True,False,True,True,True,True,,True,True,True,True,False,True,True,True,True,True,True,False,,True,True,0.7936507936507936
4051,1238027267,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,False,True,True,True,False,True,True,False,,True,True,True,False,True,True,True,True,True,True,False,False,True,True,True,True,True,False,False,0.7538461538461538
4052,1240077387,True,,True,False,True,True,False,False,True,False,False,True,True,True,False,True,False,True,True,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,True,,True,True,,True,True,True,False,True,True,True,True,True,True,False,False,0.6825396825396826
4053,1238177979,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,,True,True,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,True,True,False,True,0.796875
4054,1237115141,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,False,False,True,True,True,True,True,False,True,True,True,True,True,,False,,False,False,True,True,False,True,False,False,True,False,True,True,True,True,False,True,True,False,,True,0.7301587301587301
4055,1242532923,True,True,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,False,True,True,True,False,True,False,True,True,,False,False,False,False,False,True,True,True,False,True,False,True,False,True,True,0.6461538461538462
